StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ec_1_1,ec_1_2,ec_1_3,ec_1_4,ec_1_5,ec_1_6,ec_2,importance,gender,gender_4_TEXT,race,end,workerId,attribute,PROLIFIC_PID
2026-05-15 14:03:04,2026-05-15 14:04:06,0,144.126.31.118,100,61,1,2026-05-15 14:04:07,R_3Nwqo8tKNGTSIBH,,,,,39.3516,-76.629,anonymous,EN,1,1,2,1,2,1,one one,6,1,,5,,,were based on the West Coast of the United States.,5e97b65ae8791a288a63c335
2026-05-15 14:02:53,2026-05-15 14:04:07,0,24.111.181.90,100,74,1,2026-05-15 14:04:08,R_6rUjRkZhfEtbwVS,,,,,46.7231,-100.678,anonymous,EN,1,2,2,1,2,1,one one,8,2,,2,,,were based on the West Coast of the United States.,6317ff092d6b47344b7d1ec5
2026-05-15 14:02:53,2026-05-15 14:04:11,0,131.93.67.24,100,78,1,2026-05-15 14:04:11,R_1ZZTBxCAfamR3lI,,,,,44.3929,-88.7573,anonymous,EN,1,2,2,1,2,1,one one,3,1,,5,,,were under 50 years old.,6405feae7d6321bfaaf793e8
2026-05-15 14:02:57,2026-05-15 14:04:13,0,76.147.45.252,100,75,1,2026-05-15 14:04:13,R_3dX60BChiYAYwaK,,,,,47.8534,-122.2438,anonymous,EN,1,1,2,1,2,1,one one,1,2,,4,,,were women.,5c2d426389f035000175d171
2026-05-15 14:03:12,2026-05-15 14:04:13,0,96.32.53.168,100,60,1,2026-05-15 14:04:13,R_64qsbQiGQ9XyTdf,,,,,41.9484,-71.974,anonymous,EN,1,2,2,1,2,1,one one,6,1,,5,,,were women.,62c2fc300f0c38bf87d22d40
2026-05-15 14:02:33,2026-05-15 14:04:21,0,100.2.150.151,100,107,1,2026-05-15 14:04:21,R_6Bapphp38zcIQWG,,,,,40.5948,-73.9715,anonymous,EN,1,2,2,1,2,1,one one,1,2,,5,,,were women.,63222295ea5d2f98b7296aae
2026-05-15 14:02:42,2026-05-15 14:04:25,0,192.182.34.171,100,103,1,2026-05-15 14:04:25,R_3jiHX1GIjP9wq0V,,,,,39.8335,-84.8983,anonymous,EN,1,2,2,1,2,1,one one,7,2,,5,,,were women.,60bc8860d04f4ac80d319a5c
2026-05-15 14:03:06,2026-05-15 14:04:32,0,45.21.15.149,100,85,1,2026-05-15 14:04:32,R_3oU4qQHygJ50U4D,,,,,29.7805,-95.5129,anonymous,EN,1,1,2,1,2,1,one one,7,2,,4,,,were under 50 years old.,67a577bd526d53b904219c1d
2026-05-15 14:03:02,2026-05-15 14:04:36,0,67.61.161.196,100,93,1,2026-05-15 14:04:36,R_746RfIl2lYEHodE,,,,,43.4736,-112.0201,anonymous,EN,1,2,2,1,2,1,one one,7,1,,4,,,were under 50 years old.,5deacc35443d0b1fe86a4f32
2026-05-15 14:03:02,2026-05-15 14:04:37,0,174.99.50.79,100,95,1,2026-05-15 14:04:37,R_3nXhiMQvhhNdVGV,,,,,35.8964,-78.7115,anonymous,EN,1,1,2,1,2,1,one one,1,2,,5,,,were under 50 years old.,67e8aa454848956e5e32c19d
2026-05-15 14:02:47,2026-05-15 14:04:41,0,47.151.59.221,100,113,1,2026-05-15 14:04:42,R_3KvYjofArMXStHX,,,,,33.93,-117.9477,anonymous,EN,1,2,2,1,2,1,one one,2,2,,5,,,were based on the West Coast of the United States.,5c90572e1bc01a0016149f0c
2026-05-15 14:03:40,2026-05-15 14:04:42,0,47.42.182.247,100,61,1,2026-05-15 14:04:42,R_6Vs9lZzHYSUuw1l,,,,,42.3394,-122.8475,anonymous,EN,1,2,2,1,2,1,one one,2,2,,5,,,were based on the West Coast of the United States.,67195ce0322d3935df36e8be
2026-05-15 14:03:08,2026-05-15 14:04:42,0,98.207.223.62,100,93,1,2026-05-15 14:04:43,R_1CNAF0gXglOHhLU,,,,,37.6864,-121.7654,anonymous,EN,1,1,2,1,2,1,one one,4,2,,2,,,were women.,676f9074e64ab87848a30331
2026-05-15 14:03:38,2026-05-15 14:04:43,0,209.6.248.10,100,64,1,2026-05-15 14:04:43,R_6IGkYGDKjKIwb2C,,,,,42.2796,-71.1282,anonymous,EN,1,2,2,1,2,1,one one,4,2,,5,,,worked at a university.,6925c3f47cd4ad8c043ee3cb
2026-05-15 14:03:51,2026-05-15 14:04:48,0,67.167.87.70,100,56,1,2026-05-15 14:04:48,R_5yVhGD3V8jH6Xx7,,,,,42.3667,-88.0925,anonymous,EN,1,1,2,1,2,1,one one,7,2,,5,,,were under 50 years old.,65f357c5a622d1c759309691
2026-05-15 14:03:45,2026-05-15 14:04:52,0,172.59.190.137,100,66,1,2026-05-15 14:04:53,R_6OCWhxOJzropMbF,,,,,41.8483,-87.6517,anonymous,EN,1,2,2,1,2,1,one one,3,1,,5,,,worked at a university.,660dfb0b513cd3c8af03656e
2026-05-15 14:03:57,2026-05-15 14:04:56,0,47.202.4.77,100,59,1,2026-05-15 14:04:57,R_7rfd4lAwOzOPqE0,,,,,27.2636,-82.5171,anonymous,EN,1,1,2,1,2,1,one one,6,1,,5,,,were women.,5ee3c01c7247c006e9a3f4fd
2026-05-15 14:03:24,2026-05-15 14:04:58,0,65.207.124.1,100,94,1,2026-05-15 14:04:59,R_5EnAlE3WoxONnI2,,,,,37.5503,-77.3942,anonymous,EN,1,2,2,1,2,1,one one,4,1,,5,,,were under 50 years old.,5ab550836db3e700011be9fc
2026-05-15 14:03:52,2026-05-15 14:05:02,0,108.18.226.232,100,70,1,2026-05-15 14:05:02,R_7aXfw1CuJJ9s0tM,,,,,38.7332,-77.5495,anonymous,EN,1,1,2,1,2,1,one one,2,2,,2,,,were under 50 years old.,5ee6706034f12e3d82d952aa
2026-05-15 14:03:26,2026-05-15 14:05:06,0,98.172.231.76,100,99,1,2026-05-15 14:05:06,R_6LMsLLAPoNxMKmD,,,,,36.3227,-95.5976,anonymous,EN,1,2,2,1,2,1,one one,6,2,,5,No comment.,,worked at a university.,61fa904ed42cb19beec490d9
2026-05-15 14:02:45,2026-05-15 14:05:06,0,174.203.33.135,100,140,1,2026-05-15 14:05:06,R_30ePOHeLAmgelEZ,,,,,30.2791,-89.7679,anonymous,EN,1,2,2,1,2,1,one one,2,1,,5,,,were based on the West Coast of the United States.,5d45e9143c5a360019b1bd3c
2026-05-15 14:03:58,2026-05-15 14:05:07,0,47.42.93.141,100,69,1,2026-05-15 14:05:08,R_1isB6yUS6O8lLYW,,,,,32.8619,-97.3427,anonymous,EN,1,1,2,1,2,1,one one,6,1,,5,,,were under 50 years old.,62b2132a781ad15631672d81
2026-05-15 14:03:46,2026-05-15 14:05:11,0,76.184.163.178,100,85,1,2026-05-15 14:05:12,R_5zM0Kehrm6k0eZj,,,,,30.0664,-94.1766,anonymous,EN,1,2,2,1,2,1,one one,8,2,,3,,,were women.,6960093822d0814296c76e99
2026-05-15 14:03:44,2026-05-15 14:05:11,0,98.117.161.151,100,87,1,2026-05-15 14:05:12,R_70iowyiWGEpCSmU,,,,,42.7863,-78.8295,anonymous,EN,1,2,2,1,2,1,one one,6,1,,5,,,were based on the West Coast of the United States.,5c661b3eb1b0080001bfb2c4
2026-05-15 14:03:39,2026-05-15 14:05:15,0,68.69.242.31,100,95,1,2026-05-15 14:05:16,R_6Jfy0LELDNIRpYo,,,,,46.795,-96.8335,anonymous,EN,1,2,2,1,2,1,one one,7,1,,5,,,were under 50 years old.,5ab43d0af5918d00012e98c5
2026-05-15 14:03:16,2026-05-15 14:05:15,0,172.56.216.69,100,119,1,2026-05-15 14:05:16,R_7V1oIPpeEzYPQoK,,,,,40.0345,-75.1193,anonymous,EN,1,2,2,1,2,1,one one,8,1,,5,Thank you for the opportunity to contribute!,,worked at a university.,699277208f852cd2e2a15e5c
2026-05-15 14:03:51,2026-05-15 14:05:16,0,74.76.183.141,100,85,1,2026-05-15 14:05:17,R_5d0TTHtcM3fF8As,,,,,42.6552,-73.802,anonymous,EN,1,2,2,1,2,1,one one,7,1,,5,,,worked at a university.,55885869fdf99b4020ba0b64
2026-05-15 14:02:53,2026-05-15 14:05:19,0,153.66.101.127,100,145,1,2026-05-15 14:05:19,R_6a9sllIDk0jKAwn,,,,,36.1671,-86.7861,anonymous,EN,1,1,2,1,2,1,one one,2,1,,5,,,worked at a university.,60fb26e75427cb8125f2e4a4
2026-05-15 14:03:30,2026-05-15 14:05:20,0,100.34.46.182,100,110,1,2026-05-15 14:05:21,R_5VL3PW2EZNI7EQq,,,,,40.1519,-74.8347,anonymous,EN,1,2,2,1,2,1,one one,1,1,,5,,,were based on the West Coast of the United States.,5d90c4fadf90b6001549561e
2026-05-15 14:03:57,2026-05-15 14:05:25,0,74.137.237.234,100,88,1,2026-05-15 14:05:26,R_7Bxqfmhk80SRhPf,,,,,39.4522,-83.841,anonymous,EN,1,1,2,1,2,1,one one,4,2,,5,,,worked at a university.,5d951ede9b6f880018f63b6e
2026-05-15 14:03:45,2026-05-15 14:05:26,0,73.30.187.154,100,100,1,2026-05-15 14:05:26,R_1AGQrX49e4U6QXo,,,,,40.0356,-75.1763,anonymous,EN,1,2,2,1,2,1,one one,8,2,,2,,,worked at a university.,566a19b57da035000fb39b89
2026-05-15 14:04:06,2026-05-15 14:05:30,0,69.245.3.81,100,83,1,2026-05-15 14:05:30,R_7lG5Gp9bgE4ahKG,,,,,36.3834,-86.4512,anonymous,EN,1,2,2,1,2,1,one one,4,2,,4,,,were women.,69d02e4ed3be9a964f1921d2
2026-05-15 14:03:55,2026-05-15 14:05:31,0,69.142.3.0,100,95,1,2026-05-15 14:05:31,R_7KU9qV8u8ptYCit,,,,,39.9289,-74.1336,anonymous,EN,1,2,2,1,2,1,one one,3,1,,3,,,worked at a university.,6643cbd6903cfc9bd5d0be09
2026-05-15 14:03:53,2026-05-15 14:05:32,0,68.224.111.189,100,98,1,2026-05-15 14:05:33,R_6q7tJHQ0DjznL0j,,,,,36.0586,-115.0803,anonymous,EN,1,1,2,1,2,1,one one,1,1,,5,,,were women.,5e16bce18dffa0c6f76cda9b
2026-05-15 14:04:07,2026-05-15 14:05:33,0,136.56.104.173,100,85,1,2026-05-15 14:05:33,R_6hNP1m8A2KBna4p,,,,,35.961,-78.9291,anonymous,EN,1,2,2,1,2,1,one one,8,1,,2,n/a,,were based on the West Coast of the United States.,6730214557beb89aa16e74c2
2026-05-15 14:04:15,2026-05-15 14:05:34,0,66.222.34.118,100,79,1,2026-05-15 14:05:34,R_3V1rzwaXAZ7FGGC,,,,,39.1893,-83.9446,anonymous,EN,1,2,2,1,2,1,one one,6,1,,5,,,worked at a university.,5f402eb4fbd8df145068b805
2026-05-15 14:04:05,2026-05-15 14:05:47,0,104.220.204.203,100,101,1,2026-05-15 14:05:47,R_77vZ6EMKi9Al6rK,,,,,38.6829,-121.7969,anonymous,EN,1,2,2,1,2,1,one one,4,3,,5,,,worked at a university.,5e442f49c663cd2c113c472b
2026-05-15 14:04:03,2026-05-15 14:05:55,0,76.176.225.59,100,111,1,2026-05-15 14:05:55,R_7znO3Y5Jweb1Dzj,,,,,33.8225,-118.3103,anonymous,EN,1,1,2,1,2,1,one one,1,2,,2,,,were women.,675758f40df8b09c8aa98ad0
2026-05-15 14:05:02,2026-05-15 14:05:55,0,174.51.176.49,100,53,1,2026-05-15 14:05:56,R_1jZjGiyBLgx7iT6,,,,,38.9671,-104.7199,anonymous,EN,1,1,2,1,2,1,one one,8,2,,5,,,worked at a university.,663cd6d8f9a8212bfd6e70a4
2026-05-15 14:04:42,2026-05-15 14:05:56,0,108.69.89.38,100,74,1,2026-05-15 14:05:57,R_6JvpUOWEJqRIhup,,,,,34.0515,-84.0713,anonymous,EN,1,2,2,1,2,1,one one,2,1,,2,,,were based on the West Coast of the United States.,5b16e1a5457ace0001b40d46
2026-05-15 14:04:55,2026-05-15 14:05:57,0,76.151.128.182,100,62,1,2026-05-15 14:05:58,R_1nIyftJ7dI93ZPc,,,,,39.3407,-76.6753,anonymous,EN,1,2,2,1,2,1,one one,4,2,,5,,,were women.,66b2c5af02db82fc0cc8b4ee
2026-05-15 14:03:35,2026-05-15 14:05:59,0,24.192.226.169,100,144,1,2026-05-15 14:06:00,R_7Hn8XKafzZHZq37,,,,,42.2431,-84.753,anonymous,EN,1,2,2,1,2,1,one one,1,1,,5,,,were women.,691e376dcd6e82882b5f5a3f
2026-05-15 14:03:01,2026-05-15 14:06:01,0,199.247.68.185,100,180,1,2026-05-15 14:06:01,R_6ZNqaZYR23F9xWp,,,,,42.6358,-95.2025,anonymous,EN,1,2,2,1,2,1,one one,6,1,,5,,,were based on the West Coast of the United States.,5ba10ee370181f00014992fa
2026-05-15 14:04:56,2026-05-15 14:06:06,0,97.89.152.138,100,69,1,2026-05-15 14:06:06,R_6NXzyjw9HzqHPvr,,,,,35.5386,-82.7038,anonymous,EN,1,1,2,1,2,1,one one,1,2,,5,,,were women.,610ccf09b1b0759b2668ded1
2026-05-15 14:04:55,2026-05-15 14:06:09,0,24.180.193.109,100,74,1,2026-05-15 14:06:10,R_1qmPgKA88z1QhYd,,,,,42.9698,-85.9212,anonymous,EN,1,2,2,1,2,1,one one,7,2,,5,,,worked at a university.,645179915e31c1aeb3dc8129
2026-05-15 14:05:16,2026-05-15 14:06:10,0,174.97.217.161,100,54,1,2026-05-15 14:06:11,R_6MrkDIu48NnpY06,,,,,39.8894,-84.1974,anonymous,EN,1,2,2,1,2,1,one one,4,1,,5,,,were under 50 years old.,62740f4f578f0114e649016d
2026-05-15 14:03:37,2026-05-15 14:06:13,0,67.173.98.134,100,155,1,2026-05-15 14:06:14,R_7HRpGz2DDVxJrGN,,,,,40.0746,-88.1691,anonymous,EN,1,1,2,1,2,1,one one,3,1,,5,,,were based on the West Coast of the United States.,6987a51b4cd260c9d06ef847
2026-05-15 14:05:06,2026-05-15 14:06:14,0,47.155.141.153,100,67,1,2026-05-15 14:06:14,R_1iikJJBpa0l7MIh,,,,,33.784,-118.1854,anonymous,EN,1,2,2,1,2,1,one one,1,2,,2,,,were women.,6667dbd3d056e51225c6522f
2026-05-15 14:05:09,2026-05-15 14:06:14,0,76.32.113.146,100,64,1,2026-05-15 14:06:14,R_3My8p877A6VqkFP,,,,,34.0672,-118.3016,anonymous,EN,1,1,2,1,2,1,one one,3,1,,5,,,were under 50 years old.,66293ae63c9cc1e48e88d67c
2026-05-15 14:06:01,2026-05-15 14:06:29,0,73.61.42.114,100,27,1,2026-05-15 14:06:29,R_1jePooxLaLFXj2E,,,,,43.0697,-70.958,anonymous,EN,1,2,2,1,2,1,52,,,,,,,,65c0ed76e2e195876cfd9b74
2026-05-15 14:04:44,2026-05-15 14:06:32,0,71.199.85.91,100,108,1,2026-05-15 14:06:33,R_1jZi1GDnTou2gmR,,,,,30.2183,-81.5621,anonymous,EN,1,1,2,1,2,1,one one,1,2,,5,Thanks for the opportunity,,were based on the West Coast of the United States.,6777d289f3eaa43bfd9c878c
2026-05-15 14:03:21,2026-05-15 14:06:35,0,68.55.111.120,100,194,1,2026-05-15 14:06:36,R_6HYdIikeVLSfwjI,,,,,42.4933,-83.135,anonymous,EN,1,2,2,1,2,1,one one,4,1,,2,,,were women.,66cd3c7227a5bb57f0d5c08e
2026-05-15 14:03:16,2026-05-15 14:06:36,0,73.106.44.195,100,199,1,2026-05-15 14:06:36,R_5BPLk4zSt3T5vmz,,,,,33.553,-84.2338,anonymous,EN,1,2,2,1,2,1,one one,2,1,,3,none,,were under 50 years old.,64d5067b6cbee9de481d773b
2026-05-15 14:02:57,2026-05-15 14:06:36,0,24.192.168.134,100,218,1,2026-05-15 14:06:36,R_31aNt6n32qxqOlb,,,,,42.5538,-82.9185,anonymous,EN,1,2,2,1,2,1,one one,1,2,,5,I did not experience any technical difficulties while taking this survey and I do not think that anything about this survey needs to be changed in any way.,,were under 50 years old.,62d43cee3d60ac98c1dcacc8
2026-05-15 14:04:17,2026-05-15 14:06:38,0,173.161.213.245,100,141,1,2026-05-15 14:06:38,R_6R3IWesVlRM6hyu,,,,,39.9597,-75.1995,anonymous,EN,1,2,2,1,2,1,one one,3,1,,5,,,were under 50 years old.,60ee4bb7de4352af0286e091
2026-05-15 14:03:17,2026-05-15 14:06:42,0,162.84.187.2,100,204,1,2026-05-15 14:06:42,R_3cZX0WFtDRfgxfe,,,,,40.6627,-73.9138,anonymous,EN,1,2,2,1,2,1,one one,1,2,,3,,,were under 50 years old.,63f82a4ff43ec144ca3622a8
2026-05-15 14:04:42,2026-05-15 14:06:54,0,73.122.229.38,100,131,1,2026-05-15 14:06:54,R_30yqsMms4A2qxSF,,,,,33.7224,-84.5205,anonymous,EN,1,1,2,1,2,1,one one,4,2,,3,,,were based on the West Coast of the United States.,652fcdc57cc2ae3b4731184b
2026-05-15 14:05:36,2026-05-15 14:06:55,0,174.174.167.125,100,78,1,2026-05-15 14:06:55,R_53fRJPGyOVEl50h,,,,,42.4638,-83.1015,anonymous,EN,1,2,2,1,2,1,one one,3,2,,5,Nothing further to add at this time,,were based on the West Coast of the United States.,6683077da96221a925f683dd
2026-05-15 14:05:02,2026-05-15 14:06:57,0,24.184.118.118,100,114,1,2026-05-15 14:06:58,R_125dAWTfN6FfsYQ,,,,,40.6513,-74.1879,anonymous,EN,1,2,2,1,2,1,one one,3,2,,4,"Great survey, more of these would be great, thanks.",,were women.,5dd4c20186c8864a376f7480
2026-05-15 14:05:47,2026-05-15 14:06:59,0,70.188.0.143,100,72,1,2026-05-15 14:07:00,R_5AT3Khu47Bigill,,,,,37.3441,-79.8974,anonymous,EN,1,1,2,1,2,1,one one,4,2,,5,,,were under 50 years old.,66d520dcb283ff12eb99344b
2026-05-15 14:05:14,2026-05-15 14:07:02,0,108.194.139.172,100,108,1,2026-05-15 14:07:02,R_3q4wskmN9BLX1Tp,,,,,42.8984,-85.7223,anonymous,EN,1,1,2,1,2,1,one one,6,2,,5,It went well!,,were under 50 years old.,59f62ab95ac99000018b03b5
2026-05-15 14:03:50,2026-05-15 14:07:06,0,97.190.215.144,100,196,1,2026-05-15 14:07:06,R_6JWNwScjz6Kzqjj,,,,,33.8789,-117.5353,anonymous,EN,1,2,2,1,2,1,one one,2,2,,3,,,were under 50 years old.,5eb15429b3b24804a0bbd6c3
2026-05-15 14:05:41,2026-05-15 14:07:06,0,128.239.136.178,100,85,1,2026-05-15 14:07:07,R_1QlvmeIOdhFGEAF,,,,,37.2731,-76.7279,anonymous,EN,1,2,2,1,2,1,one one,4,2,,5,,,were women.,592f1db78ad1ae0001937983
2026-05-15 14:04:33,2026-05-15 14:07:08,0,174.198.200.232,100,154,1,2026-05-15 14:07:08,R_67PSVndKf7Wb5hT,,,,,39.9486,-75.2339,anonymous,EN,1,1,2,1,2,1,one one,2,1,,5,Nothing that I can think of.  Go Quakers!,,were based on the West Coast of the United States.,67902635a20315fcc7ff5c43
2026-05-15 14:05:23,2026-05-15 14:07:09,0,24.236.185.16,100,105,1,2026-05-15 14:07:09,R_17CB52CfL3AVGYD,,,,,42.0023,-83.3085,anonymous,EN,1,1,2,1,2,1,one one,4,2,,5,,,were based on the West Coast of the United States.,5d6920acf59886000119e73e
2026-05-15 14:05:39,2026-05-15 14:07:10,0,67.176.24.175,100,90,1,2026-05-15 14:07:10,R_662GTbxliInaR0t,,,,,39.9422,-104.7854,anonymous,EN,1,2,2,1,2,1,one one,3,2,,4,,,were women.,575aee8152c3fe00091a6252
2026-05-15 14:05:48,2026-05-15 14:07:13,0,75.73.70.193,100,85,1,2026-05-15 14:07:14,R_5YfX1jhBc1yWMnW,,,,,44.9174,-92.9478,anonymous,EN,1,2,2,1,2,1,one one,1,2,,5,,,were under 50 years old.,5a9ac3061eda410001366658
2026-05-15 14:04:54,2026-05-15 14:07:16,0,75.62.84.116,100,141,1,2026-05-15 14:07:16,R_6kdoM0MXCkzgLpo,,,,,33.3792,-86.6969,anonymous,EN,1,1,2,1,2,1,one one,6,1,,5,,,worked at a university.,615e420a23219efe3427a367
2026-05-15 14:05:53,2026-05-15 14:07:22,0,73.141.115.32,100,89,1,2026-05-15 14:07:22,R_5POYJpxfgnXAXD3,,,,,39.8845,-75.3106,anonymous,EN,1,2,2,1,2,1,one one,4,2,,5,,,were based on the West Coast of the United States.,5de92feac16a6b000e8add98
2026-05-15 14:05:09,2026-05-15 14:07:22,0,68.41.133.181,100,133,1,2026-05-15 14:07:23,R_3jebAQ0V8fg2A57,,,,,42.5003,-83.2907,anonymous,EN,1,1,2,1,2,1,one one,1,2,,3,,,were women.,695faffc1c520509cbca165d
2026-05-15 14:06:14,2026-05-15 14:07:28,0,38.212.58.70,100,73,1,2026-05-15 14:07:28,R_3QfSYBrP7bcJf2H,,,,,38.5773,-92.2443,anonymous,EN,1,1,2,1,2,1,one one,8,3,,5,,,were women.,5a7255c8c2eb6c00017e2dcf
2026-05-15 14:04:59,2026-05-15 14:07:32,0,24.2.181.163,100,152,1,2026-05-15 14:07:33,R_6PChzjaSN3CHjdr,,,,,41.2787,-72.5276,anonymous,EN,1,2,2,1,2,1,one one,6,1,,5,,,worked at a university.,65293fa9b73b0edd4fd93b95
2026-05-15 14:04:13,2026-05-15 14:07:32,0,174.175.170.72,100,198,1,2026-05-15 14:07:33,R_1qEIiFLlDVwkEt5,,,,,39.7675,-76.6774,anonymous,EN,1,1,2,1,2,1,one one,7,1,,5,Thanks!,,worked at a university.,5dd41779cc19203f9df2bbe6
2026-05-15 14:06:02,2026-05-15 14:07:37,0,216.97.195.97,100,95,1,2026-05-15 14:07:38,R_1BSkYlSSVyfk6UX,,,,,28.5436,-81.3738,anonymous,EN,1,2,2,1,2,1,one one,7,2,,4,,,were under 50 years old.,5a285307df86d80001455de5
2026-05-15 14:06:06,2026-05-15 14:07:38,0,68.54.150.108,100,92,1,2026-05-15 14:07:38,R_3ayhNxMxlYcIOuk,,,,,39.801,-85.5367,anonymous,EN,1,1,2,1,2,1,one one,1,1,,5,,,were based on the West Coast of the United States.,5ecbe5e254cc883c02f52be8
2026-05-15 14:06:38,2026-05-15 14:07:38,0,199.48.94.96,100,60,1,2026-05-15 14:07:39,R_5Y3x3nemHEHi9OI,,,,,44.0484,-92.4948,anonymous,EN,1,2,2,1,2,1,one one,6,2,,2,none,,were women.,607668ac450fc6e3025a131d
2026-05-15 14:06:31,2026-05-15 14:07:40,0,108.27.129.2,100,68,1,2026-05-15 14:07:40,R_5rJ7EHMtRJsCvhH,,,,,40.5828,-73.9532,anonymous,EN,1,2,2,1,2,1,one one,4,2,,2,,,were based on the West Coast of the United States.,5b4991de56e0140001acb76b
2026-05-15 14:06:32,2026-05-15 14:07:40,0,67.181.186.63,100,68,1,2026-05-15 14:07:41,R_7IW4pIYxxsPNreg,,,,,38.6157,-121.5053,anonymous,EN,1,1,2,1,2,1,one one,6,2,,5,NA,,worked at a university.,695bd4f6bbdb5a636882ce78
